Title,Rating,Votes,Duration,Genre
338. Goldilocks and the Two Bears,6.8, (28),2h 16m,drama
339. You Can't Run Forever,4.5, (4.3K),1h 42m,drama
340. The Silence of Marcos Tremmer,5.9, (125),1h 52m,drama
341. Love Kills,5.0, (220),1h 40m,drama
342. But What About Tomi?,7.1, (703),1h 40m,drama
343. Race for Glory: Audi vs. Lancia,5.8, (4.6K),1h 49m,drama
344. A Place Called Silence,6.5, (1.2K),1h 59m,drama
345. Los Frikis,7.5, (648),1h 51m,drama
346. Peter Five Eight,3.5, (1.1K),1h 40m,drama
347. The Strangers' Case,9.3, (8.2K),1h 43m,drama
348. Papa,7.5, (286),2h 11m,drama
349. Parallel,5.3, (1.9K),1h 28m,drama
350. Cinderella's Curse,3.3, (1.3K),1h 22m,drama
351. Bad Fish,3.4, (309),1h 24m,drama
352. Rita,4.6, (398),1h 55m,drama
353. Shaitaan,6.5, (54K),2h 12m,drama
354. Cloud,6.3, (893),2h 3m,drama
355. Ravens,8.3, (50),1h 57m,drama
356. Niki,5.9, (308),1h 38m,drama
357. Harvest,6.1, (324),2h 11m,drama
358. The Thundermans Return,5.0, (1.8K),1h 10m,drama
359. A Part of You,5.8, (2.8K),1h 39m,drama
360. Manjummel Boys,8.2, (27K),2h 15m,drama
361. Qalb,6.6, (2.3K),2h 27m,drama
362. Cookster: The Darkest Days,8.3, (35),1h 59m,drama
363. Stormskerry Maja,7.8, (2.1K),2h 44m,drama
364. Caught by the Tides,6.6, (1.1K),1h 51m,drama
365. Peacock,7.2, (305),1h 42m,drama
366. Amar Singh Chamkila,7.8, (16K),2h 25m,drama
367. CTRL,6.2, (6K),1h 39m,drama
368. Hisaab Barabar,5.7, (1.6K),1h 52m,drama
369. Longing,4.7, (775),1h 51m,drama
370. Exhibiting Forgiveness,7.0, (1.1K),1h 57m,drama
371. Inheritance,5.1, (3.4K),1h 34m,drama
372. Ghost Trail,6.7, (735),1h 46m,drama
373. Decoded,5.8, (412),2h 36m,drama
374. Macbeth,8.0, (139),2h 36m,drama
375. Everybody Loves Jenifa,8.4, (78),2h 15m,drama
376. Sucha Soorma,6.5, (908),2h 16m,drama
377. Freedom,5.9, (1.3K),1h 50m,drama
378. Naples to New York,7.1, (526),2h 4m,drama
379. Lilly,8.3, (27),1h 33m,drama
380. American Star,5.5, (2.4K),1h 47m,drama
381. Diamanti,7.0, (967),2h 15m,drama
