Title,Rating,Votes,Duration,Genre
321. S.I.T,8.1, (106),2h 30m,crime
322. Rock,6.5, (124),2h 1m,crime
323. They Turned Us Into Killers,6.4, (66),1h 20m,crime
324. Satyabhama,6.7, (251),2h 10m,crime
325. Døde menn går på ski,5.4, (761),1h 41m,crime
326. The Murder of Sandra Rivett,8.1, (24),23m,crime
327. Go for Broke,5.0, (304),1h 26m,crime
328. Rob N Roll,3.6, (204),1h 20m,crime
329. State of Silence,6.9, (56),2h,crime
330. Young Lion of the West,5.8, (69),1h 49m,crime
331. Gold Boy,7.7, (85),1h 49m,crime
332. Cry of Silence,8.8, (43),1h 35m,crime
333. Svemu dodje kraj,8.2, (308),1h 23m,crime
334. Kondal,7.7, (65),2h 6m,crime
335. Searching for Amani,6.2, (259),1h 28m,crime
336. The Shakedown,8.9, (13),1h 8m,crime
337. Suspicion,8.0, (31),1h 37m,crime
338. Duffle Bag Boy,8.2, (19),1h 43m,crime
339. The Epidemic,6.8, (1.7K),2h 15m,crime
340. Modal Nekad,5.9, (239),2h 30m,crime
341. Breathe,9.0, (9),1h 34m,crime
342. Vivekam,5.1, (149),1h 48m,crime
343. Haunting Trophies,9.8, (12),1h 33m,crime
344. The Experts,4.6, (472),1h 41m,crime
345. M30 OXY,8.3, (43),1h 36m,crime
346. Saint Michael of the City,6.2, (151),1h 24m,crime
347. Cursed in Baja,4.2, (137),2h 31m,crime
348. PT Sir,7.8, (7),1h 4m,crime
349. Thirumbipaar,6.2, (462),1h 28m,crime
350. The Donor,2.5, (19),2h 7m,crime
351. Danger in the Dorm,5.4, (104),2h 30m,crime
352. Pop the Pickel,8.9, (166),2h 20m,crime
353. A Brothers Bond,6.5, (336),1h 29m,crime
354. Formed Police Unit,7.9, (16),1h 57m,crime
355. Nico,6.0, (47),2h 17m,crime
356. Octopus with Broken Arms,6.7, (18),1h 30m,crime
357. Io e te dobbiamo parlare,6.5, (343),2h 18m,crime
358. Best Man Dead Man,5.9, (40),1h 31m,crime
359. Tiger Wolf Rabbit,5.2, (13),2h 28m,crime
360. Bond of Justice: Kizuna Part II - Judgement,6.8, (21),1h 35m,crime
361. Common Sense,6.7, (85),1h 40m,crime
362. We Are Tourists,6.5, (87),1h 22m,crime
363. Martingale,6.0, (551),1h 40m,crime
364. Yalakunni,6.5, (48),1h 12m,crime
365. Vojna policajtov,7.3, (12),1h 13m,crime
366. Nastupit leto,6.5, (30),2h 36m,crime
367. Una ballena,6.7, (2.2K),2h 27m,crime
368. Mani nude,5.3, (307),2h 10m,crime
369. Pathological: The Lies of Joran van der Sloot,5.6, (64),2h 34m,crime
370. La mort viendra,4.7, (66),2h 45m,crime
371. Piano Love,7.0, (2.4K),2h 2m,crime
372. Killerwood,4.3, (218),2h 6m,crime
373. Dutch II: Angel's Revenge,6.6, (32),2h 3m,crime
374. The Notorious Finster,5.8, (947),2h,crime
375. Chithini,2.9, (45),1h 19m,crime
376. Diari de la meva sextorsió,6.6, (59),1h 40m,crime
377. Bury Him,6.8, (65),1h 38m,crime
378. Routa,7.9, (474),2h 25m,crime
379. Kaliyugam Pattanamlo,4.6, (229),1h 40m,crime
380. Gam Gam Ganesha,8.1, (162),1h 57m,crime
381. Holiday Hold-Up,5.9, (26),1h 30m,crime
382. Brattt,7.7, (3K),1h 57m,crime
383. Nasha Jurm Aur Gangsters,5.0, (899),1h 33m,crime
384. What Happens in Miami,6.1, (525),2h,crime
385. Raqeeb Pashto New Film,5.7, (63),1h 26m,crime
386. Shu Si Yi Bo,4.9, (487),1h 24m,crime
387. Bheema,6.1, (1.5K),1h 3m,crime
388. Hain,7.0, (16),2h 18m,crime
389. Protein,5.8, (20),2h 8m,crime
390. The Troll Hunter,6.0, (42),1h 56m,crime
391. GATAO: Like Father Like Son,5.8, (497),1h 40m,crime
392. CHAAW: Chapter 3 - Christmas Time Is Here,6.5, (124),2h 2m,crime
393. Hani,8.3, (148),1h 35m,crime
394. Thankamani,5.8, (61),2h 12m,crime
395. Baba Yaga,5.6, (220),1h 27m,crime
396. Tschugger - Der Lätscht Fall,6.7, (70),1h 42m,crime
397. RTI,7.2, (18),1h 25m,crime
398. Harom Hara,6.9, (2K),1h 40m,crime
399. Gangs of Godavari,8.7, (21),1h 33m,crime
400. Nirangal Moondru,6.2, (21),1h 36m,crime
401. Murder in the Village: Who Killed the Doctor's Wife?,6.0, (261),1h 43m,crime
402. Pepe,6.7, (502),1h 22m,crime
403. Yevam,8.1, (417),1h 20m,crime
404. Assault in Progress,3.2, (64),1h 47m,crime
405. Stealing Vows,5.0, (75),1h 45m,crime
406. Blue Christmas,7.0, (152),1h 14m,crime
